45
496,286,1
500,286,1
507,285,1
517,285,1
531,284,1
548,284,1
567,284,1
589,283,1
614,283,1
640,283,1
667,284,1
693,285,1
717,286,1
738,288,1
757,289,1
774,291,1
787,294,1
797,297,1
571,280,2
571,284,2
571,292,2
571,302,2
571,315,2
571,329,2
570,343,2
569,358,2
567,373,2
565,386,2
564,399,2
563,410,2
562,420,2
562,427,2
680,286,3
680,286,3
680,286,3
680,290,3
680,296,3
678,307,3
675,322,3
670,340,3
665,358,3
659,376,3
654,391,3
650,403,3
647,414,3
60
414,337,1
413,338,1
413,338,1
413,338,1
413,338,1
413,338,1
414,338,1
417,337,1
423,336,1
430,335,1
439,334,1
451,332,1
465,331,1
481,329,1
500,328,1
521,328,1
542,327,1
562,327,1
581,328,1
599,329,1
616,332,1
633,335,1
649,337,1
663,339,1
677,340,1
689,341,1
699,341,1
707,341,1
713,341,1
500,307,2
502,307,2
503,310,2
505,314,2
506,321,2
506,329,2
506,338,2
504,349,2
502,360,2
500,372,2
498,384,2
496,395,2
494,405,2
493,415,2
492,424,2
491,432,2
490,439,2
490,444,2
581,336,3
581,340,3
579,345,3
577,351,3
576,359,3
573,369,3
571,379,3
569,391,3
566,402,3
564,413,3
561,423,3
559,433,3
557,442,3
85
437,420,1
437,420,1
437,420,1
437,420,1
438,418,1
440,416,1
441,413,1
444,409,1
447,405,1
450,401,1
454,397,1
458,394,1
464,390,1
471,386,1
480,383,1
491,381,1
504,379,1
518,377,1
534,377,1
550,377,1
566,378,1
583,379,1
600,380,1
618,382,1
637,384,1
656,386,1
674,388,1
690,390,1
704,393,1
718,394,1
730,396,1
741,396,1
752,396,1
762,396,1
769,395,1
775,394,1
778,394,1
564,375,2
564,375,2
564,375,2
565,375,2
565,375,2
565,375,2
565,376,2
566,379,2
566,385,2
566,393,2
566,403,2
565,414,2
564,425,2
563,437,2
562,451,2
561,464,2
560,478,2
559,491,2
559,501,2
559,510,2
559,517,2
559,522,2
646,383,3
646,383,3
646,382,3
647,381,3
647,380,3
647,379,3
647,378,3
647,378,3
647,378,3
647,378,3
647,379,3
647,381,3
647,385,3
647,390,3
647,397,3
647,406,3
647,416,3
647,427,3
645,439,3
643,451,3
640,462,3
639,473,3
637,482,3
636,490,3
634,498,3
632,505,3
65
589,329,1
589,329,1
589,329,1
589,329,1
589,329,1
589,329,1
589,329,1
590,329,1
590,329,1
590,329,1
590,329,1
590,329,1
590,329,1
590,329,1
590,329,1
590,329,1
590,329,1
590,329,1
590,329,1
590,331,1
590,335,1
590,339,1
590,344,1
590,350,1
589,357,1
588,363,1
588,370,1
587,376,1
586,381,1
586,385,1
585,388,1
585,390,1
585,391,1
585,391,1
627,317,2
627,320,2
625,324,2
624,329,2
624,336,2
623,344,2
623,353,2
623,362,2
623,370,2
624,376,2
624,380,2
625,383,2
625,383,2
522,312,3
521,312,3
521,312,3
521,312,3
522,312,3
526,312,3
534,312,3
546,312,3
563,312,3
584,312,3
607,312,3
633,312,3
659,312,3
683,312,3
703,312,3
719,312,3
731,312,3
738,312,3
55
503,276,1
504,276,1
504,276,1
504,276,1
504,277,1
504,279,1
503,283,1
502,290,1
501,299,1
499,310,1
499,321,1
498,332,1
498,342,1
497,352,1
497,360,1
497,366,1
497,371,1
497,373,1
497,374,1
498,374,1
500,373,1
546,260,2
546,261,2
546,264,2
544,269,2
542,277,2
540,288,2
538,299,2
537,312,2
536,326,2
535,339,2
534,350,2
534,360,2
534,366,2
534,370,2
534,372,2
534,372,2
453,281,3
452,281,3
452,281,3
452,282,3
455,282,3
462,282,3
474,282,3
492,282,3
514,279,3
538,275,3
564,270,3
589,266,3
614,263,3
636,260,3
657,259,3
675,259,3
688,259,3
698,260,3
103
494,320,1
494,321,1
494,321,1
494,321,1
494,321,1
494,321,1
494,321,1
494,321,1
494,321,1
494,321,1
494,321,1
494,321,1
494,321,1
494,321,1
495,321,1
496,319,1
499,317,1
503,315,1
507,312,1
512,309,1
517,305,1
522,302,1
527,298,1
533,295,1
538,293,1
542,291,1
546,290,1
550,289,1
553,289,1
557,289,1
560,289,1
563,291,1
566,293,1
570,296,1
575,300,1
579,305,1
585,309,1
590,314,1
597,319,1
604,323,1
612,327,1
621,330,1
630,333,1
639,335,1
648,336,1
658,336,1
667,336,1
676,335,1
684,332,1
692,329,1
698,325,1
703,320,1
539,306,2
539,306,2
539,306,2
539,306,2
540,306,2
540,306,2
540,306,2
540,307,2
541,309,2
541,312,2
541,315,2
542,318,2
542,321,2
542,324,2
543,327,2
543,331,2
544,336,2
544,342,2
544,348,2
544,356,2
543,365,2
542,375,2
540,385,2
539,395,2
538,405,2
537,413,2
537,420,2
538,425,2
540,427,2
651,322,3
651,321,3
651,321,3
651,321,3
651,321,3
651,321,3
651,323,3
651,325,3
651,330,3
651,338,3
651,348,3
651,360,3
651,374,3
651,387,3
651,401,3
651,413,3
651,422,3
651,429,3
651,434,3
651,437,3
652,438,3
653,438,3
87
420,279,1
419,279,1
418,279,1
418,279,1
418,279,1
418,279,1
418,279,1
418,279,1
418,279,1
418,279,1
419,278,1
422,276,1
425,272,1
429,268,1
434,264,1
439,260,1
444,257,1
449,253,1
453,251,1
458,249,1
461,248,1
465,247,1
468,247,1
471,247,1
475,250,1
479,253,1
483,259,1
488,266,1
493,274,1
498,283,1
504,292,1
510,301,1
518,309,1
527,316,1
537,321,1
548,326,1
560,328,1
572,329,1
585,329,1
599,325,1
613,320,1
626,314,1
638,307,1
647,300,1
653,295,1
472,275,2
473,276,2
473,277,2
473,279,2
473,282,2
473,286,2
473,292,2
472,300,2
472,311,2
471,324,2
470,339,2
468,356,2
466,373,2
464,389,2
463,403,2
461,414,2
460,423,2
460,429,2
460,434,2
460,437,2
617,332,3
616,332,3
616,332,3
616,332,3
616,332,3
616,332,3
616,332,3
616,334,3
616,337,3
617,343,3
617,352,3
617,363,3
617,376,3
615,390,3
614,403,3
611,416,3
610,427,3
608,436,3
607,443,3
606,449,3
606,454,3
606,457,3
92
462,297,1
462,297,1
461,297,1
461,297,1
461,297,1
461,296,1
461,296,1
462,295,1
463,293,1
465,291,1
467,288,1
470,285,1
473,282,1
476,278,1
480,275,1
483,272,1
487,269,1
490,266,1
493,264,1
497,262,1
500,261,1
502,260,1
504,260,1
506,260,1
508,260,1
511,261,1
513,263,1
516,267,1
520,273,1
524,279,1
529,287,1
534,294,1
539,302,1
545,308,1
552,313,1
559,318,1
567,322,1
576,324,1
586,325,1
596,325,1
606,323,1
617,320,1
627,315,1
635,309,1
642,304,1
646,300,1
527,288,2
527,289,2
526,290,2
525,290,2
525,291,2
